2016-09-14,255.0
2016-09-15,273.0
2016-09-16,258.0
2016-09-17,243.0
2016-09-18,261.0
2016-09-19,249.0
2016-09-20,270.0
2016-09-21,291.0
2016-09-22,273.0
2016-09-23,261.0
2016-09-24,270.0
2016-09-25,252.0
2016-09-26,252.0
2016-09-27,252.0
2016-09-28,255.0
2016-09-29,249.0
2016-09-30,255.0
2016-10-01,204.0
2016-10-02,201.0
2016-10-03,204.0
2016-10-04,207.0
2016-10-05,210.0
2016-10-06,204.0
2016-10-07,213.0
2016-10-08,204.0
2016-10-09,207.0
2016-10-10,198.0
2016-10-11,249.0
2016-10-12,240.0
2016-10-13,228.0
2016-10-14,234.0
2016-10-15,207.0
2016-10-16,219.0
2016-10-17,216.0
2016-10-18,231.0
2016-10-19,222.0
2016-10-20,204.0
2016-10-21,210.0
2016-10-22,216.0
2016-10-23,216.0
2016-10-24,231.0
2016-10-25,228.0
2016-10-26,234.0
2016-10-27,258.0
2016-10-28,282.0
2016-10-29,300.0
2016-10-30,264.0
2016-10-31,270.0
2016-11-01,376.0
2016-11-02,340.0
2016-11-03,340.0
2016-11-04,332.0
2016-11-05,332.0
2016-11-06,316.0
2016-11-07,320.0
2016-11-08,316.0
2016-11-09,400.0
2016-11-10,348.0
2016-11-11,312.0
2016-11-12,312.0
2016-11-13,316.0
2016-11-14,312.0
2016-11-15,340.0
2016-11-16,336.0
2016-11-17,356.0
2016-11-18,368.0
2016-11-19,336.0
2016-11-20,324.0
2016-11-21,320.0
2016-11-22,340.0
2016-11-23,336.0
2016-11-24,336.0
2016-11-25,312.0
2016-11-26,300.0
2016-11-27,324.0
2016-11-28,328.0
2016-11-29,356.0
2016-11-30,328.0
2016-12-01,315.0
2016-12-02,340.0
2016-12-03,300.0
2016-12-04,290.0
2016-12-05,315.0
2016-12-06,315.0
2016-12-07,320.0
2016-12-08,330.0
2016-12-09,315.0
2016-12-10,285.0
2016-12-11,295.0
2016-12-12,310.0
2016-12-13,315.0
2016-12-14,315.0
2016-12-15,305.0
2016-12-16,315.0
2016-12-17,305.0
2016-12-18,290.0
2016-12-19,315.0
2016-12-20,325.0
2016-12-21,370.0
2016-12-22,450.0
2016-12-23,490.0
2016-12-24,420.0
2016-12-25,410.0
2016-12-26,415.0
2016-12-27,465.0
2016-12-28,500.0
2016-12-29,470.0
2016-12-30,450.0
2016-12-31,380.0
2017-01-01,276.0
2017-01-02,420.0
2017-01-03,402.0
2017-01-04,444.0
2017-01-05,600.0
2017-01-06,480.0
2017-01-07,360.0
2017-01-08,372.0
2017-01-09,336.0
2017-01-10,324.0
2017-01-11,384.0
2017-01-12,354.0
2017-01-13,318.0
2017-01-14,294.0
2017-01-15,288.0
2017-01-16,264.0
2017-01-17,288.0
2017-01-18,276.0
2017-01-19,366.0
2017-01-20,264.0
2017-01-21,258.0
2017-01-22,258.0
2017-01-23,270.0
2017-01-24,264.0
2017-01-25,246.0
2017-01-26,246.0
2017-01-27,252.0
2017-01-28,240.0
2017-01-29,240.0
2017-01-30,246.0
2017-01-31,252.0
2017-02-01,450.0
2017-02-02,450.0
2017-02-03,486.0
2017-02-04,444.0
2017-02-05,420.0
2017-02-06,444.0
2017-02-07,432.0
2017-02-08,462.0
2017-02-09,504.0
2017-02-10,486.0
2017-02-11,474.0
2017-02-12,408.0
2017-02-13,414.0
2017-02-14,408.0
2017-02-15,396.0
2017-02-16,444.0
2017-02-17,444.0
2017-02-18,438.0
2017-02-19,390.0
2017-02-20,426.0
2017-02-21,498.0
2017-02-22,468.0
2017-02-23,516.0
2017-02-24,600.0
2017-02-25,516.0
2017-02-26,486.0
2017-02-27,468.0
2017-02-28,486.0
2017-03-01,399.0
2017-03-02,476.0
2017-03-03,686.0
2017-03-04,546.0
2017-03-05,434.0
2017-03-06,490.0
2017-03-07,539.0
2017-03-08,518.0
2017-03-09,504.0
2017-03-10,700.0
2017-03-11,574.0
2017-03-12,462.0
2017-03-13,462.0
2017-03-14,434.0
2017-03-15,462.0
2017-03-16,413.0
2017-03-17,455.0
2017-03-18,539.0
2017-03-19,504.0
2017-03-20,448.0
2017-03-21,441.0
2017-03-22,413.0
2017-03-23,427.0
2017-03-24,469.0
2017-03-25,462.0
2017-03-26,427.0
2017-03-27,441.0
2017-03-28,392.0
2017-03-29,392.0
2017-03-30,385.0
2017-03-31,392.0
2017-04-01,504.0
2017-04-02,522.0
2017-04-03,510.0
2017-04-04,522.0
2017-04-05,498.0
2017-04-06,510.0
2017-04-07,534.0
2017-04-08,522.0
2017-04-09,450.0
2017-04-10,534.0
2017-04-11,582.0
2017-04-12,510.0
2017-04-13,534.0
2017-04-14,510.0
