Change,Price,Timestamp
-34.12,13.973965150252894,1668470400
-34.12,13.384405467797725,1668384000
-34.12,14.590542422041644,1668297600
-34.12,16.361898347129234,1668211200
-34.12,17.771718084509267,1668124800
-34.12,14.053673672080711,1668038400
-34.12,24.188559829980345,1667952000
-34.12,29.5963587487344,1667865600
-34.12,32.80197999826693,1667779200
-34.12,36.851265760090456,1667692800
-34.12,33.74504979962256,1667606400
-34.12,30.879711788726222,1667520000
-34.12,30.78620913294189,1667433600
-34.12,32.19977784629007,1667347200
-34.12,32.58085591506661,1667260800
-34.12,32.92396445885421,1667174400
-34.12,32.870401302107226,1667088000
-34.12,32.08346144966105,1667001600
-34.12,30.60027257501457,1666915200
-34.12,31.3326468594454,1666828800
-34.12,30.920695131934824,1666742400
-34.12,28.318643387245913,1666656000
-34.12,29.29301297304937,1666569600
-34.12,28.03171497456297,1666483200
-34.12,28.102547353389742,1666396800
-34.12,28.053991685778556,1666310400
-34.12,28.902504994049664,1666224000
-34.12,30.13595874216771,1666137600
-34.12,31.210775896852866,1666051200
-34.12,30.1816778984974,1665964800
-34.12,29.555651128206712,1665878400
-34.12,29.994760899258832,1665792000
-34.12,30.540014375581496,1665705600
-34.12,31.15212208694609,1665619200
-34.12,30.772623143804907,1665532800
-34.12,31.983095809585368,1665446400
-34.12,32.93295861218217,1665360000
-34.12,32.59850270977854,1665273600
-34.12,32.98855930538526,1665187200
-34.12,33.362171734974005,1665100800
-34.12,34.06890735380188,1665014400
-34.12,34.11970825114687,1664928000
-34.12,32.91046245181909,1664841600
-34.12,32.05551586353947,1664755200
-34.12,32.47024762560477,1664668800
-34.12,33.25715093414125,1664582400
-34.12,33.898523249776645,1664496000
-34.12,33.249040973508436,1664409600
-34.12,32.71484141235788,1664323200
-34.12,33.877364047577366,1664236800
-34.12,32.34994340608621,1664150400
-34.12,33.44301659785419,1664064000
-34.12,33.70409110522054,1663977600
-34.12,32.43202875311491,1663891200
-34.12,30.775849289645553,1663804800
-34.12,31.41328613393935,1663718400
-34.12,32.65243942621827,1663632000
-34.12,31.11314660904021,1663545600
-34.12,33.73818009009375,1663459200
-34.12,32.23573510029119,1663372800
-34.12,33.08826590566844,1663286400
-34.12,34.11781122986195,1663200000
-34.12,32.99453883787337,1663113600
-34.12,37.46509421116963,1663027200
-34.12,34.950100739323304,1662940800
-34.12,35.13927795225142,1662854400
-34.12,34.70870506108804,1662768000
-34.12,33.61339899879334,1662681600
-34.12,32.70205374356196,1662595200
-34.12,30.92125263899467,1662508800
-34.12,32.15141680810149,1662422400
-34.12,32.118718402004454,1662336000
-34.12,31.105247318511623,1662249600
-34.12,31.254689118666725,1662163200
-34.12,31.604303310854135,1662076800
-34.12,31.502032403213327,1661990400
-34.12,31.45109259219903,1661904000
-34.12,32.42780701360882,1661817600
-34.12,30.401845273682518,1661731200
-34.12,31.528980265827986,1661644800
-34.12,31.701788200780395,1661558400
-34.12,35.32931128982268,1661472000
-34.12,34.909480106074795,1661385600
-34.12,35.65404404229496,1661299200
-34.12,35.398217793211934,1661212800
-34.12,36.47938808083811,1661126400
-34.12,35.28470390014092,1661040000
-34.12,35.902521259733724,1660953600
-34.12,39.549711526366906,1660867200
-34.12,40.506179624251416,1660780800
-34.12,43.12893685884119,1660694400
-34.12,43.73749568721013,1660608000
-34.12,44.90628668820089,1660521600
-34.12,46.55904816007804,1660435200
-34.12,45.45288708359024,1660348800
-34.12,42.776308910120235,1660262400
-34.12,42.464338167315184,1660176000
-34.12,40.37455223881338,1660089600
-34.12,42.20883399866606,1660003200
-34.12,40.60431283175031,1659916800
-34.12,40.041247496719414,1659830400
-34.12,40.602436252236586,1659744000
-34.12,38.80321081284241,1659657600
-34.12,38.552939135108375,1659571200
-34.12,39.72314003495428,1659484800
-34.12,41.74020363760198,1659398400
-34.12,42.41125676482332,1659312000
-34.12,43.81223992348328,1659225600
-34.12,41.9073300918118,1659139200
-34.12,42.97685332251339,1659052800
-34.12,40.23993893736107,1658966400
-34.12,36.278223191935716,1658880000
-34.12,36.63867440058699,1658793600
-34.12,40.96710140870846,1658707200
-34.12,39.98599307364797,1658620800
-34.12,40.603419887196466,1658534400
-34.12,43.13566352767991,1658448000
-34.12,42.04238205411669,1658361600
-34.12,44.90333194088709,1658275200
-34.12,43.82920029781914,1658188800
-34.12,38.56666921633643,1658102400
